Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.323090769000467,14,1,16,1,0,0,0.6252018682567095,0.7347738523509566,0.0,75.06540788244168,17.36382877285674
"[4.50, 4.80)",4.65,4.50761970105483,7,1,9,0,0,0,0.6789730915393695,0.6844935120445701,0.0,38.693451884891005,8.58400984356252
"[4.80, 5.10)",4.949999999999999,4.983687579203808,4,0,6,0,0,0,0.7327617388972852,0.5559571871937116,0.0,35.2975735904124,7.082621659051012
"[5.10, 5.40)",5.25,5.20902234422329,10,0,3,1,0,0,0.4571419669241612,0.7434828495190227,0.0,69.75022870624738,13.39027251123219
"[5.40, 5.70)",5.550000000000001,5.427769780337262,1,0,0,0,0,0,0.0,0.7687968460480437,0.0,7.060083308403778,1.3007337440839448
"[5.70, 6.00)",5.85,5.87654077228199,1,0,3,1,0,0,0.5821047593926189,0.8264474555013539,0.0,6.83399556379736,1.1629282989120773
"[6.00, 6.30)",6.15,6.15,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[6.30, 6.60)",6.449999999999999,6.449999999999999,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[6.60, 6.90)",6.75,6.75,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[6.90, 7.50)",7.2,7.2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
"[7.50, 8.70)",8.1,7.713144696285308,1,0,0,0,0,0,0.0,0.7269599854747998,0.0,10.610136528006583,1.3755915318322087
