Mass Bin,Mass Center,LD2 Mass Bin Average,N_LD2_total,N_LD2_mixed,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LD2 (num),Corrected Yield LD2 (denom)
"[4.20, 4.50)",4.35,4.306675606365353,29,2,30,2,0,2,0.6545129432408471,0.6392046630358161,0.5014285873367353,249.0244501993286,57.82289472447506
"[4.50, 4.80)",4.65,4.5460214369352405,24,2,19,4,1,0,0.6768065975326063,0.6795309785669731,0.42180861019978205,102.10881086712425,22.46113712476513
"[4.80, 5.10)",4.949999999999999,4.860868968009241,18,1,13,0,1,0,0.6366320908479399,0.7100340847705084,0.7124561548853373,87.36379776814414,17.97287652539291
"[5.10, 5.40)",5.25,5.254796194640542,7,0,14,0,0,0,0.687946703893787,0.7544525776219887,0.0,47.29029286290231,8.999453282533489
"[5.40, 5.70)",5.550000000000001,5.489677914068273,5,0,8,0,0,0,0.6313205441885429,0.6533263242473244,0.0,41.06027169370634,7.479541119977569
"[5.70, 6.00)",5.85,5.785053649131497,6,0,6,0,0,0,0.7459041501765701,0.638102377596438,0.0,53.758648917022185,9.292679407578685
"[6.00, 6.30)",6.15,6.089552778570688,2,0,2,0,0,0,0.6068209853596503,0.7272669819436389,0.0,16.471442139656567,2.7048689351408606
"[6.30, 6.60)",6.449999999999999,6.351603491858268,2,0,3,0,0,0,0.539883492025113,0.6904094058483735,0.0,17.91600176671995,2.820705321055601
"[6.60, 6.90)",6.75,6.676183884048868,1,0,0,0,0,0,0.0,0.6397349056660451,0.0,10.435859955301508,1.5631474711527165
"[6.90, 7.50)",7.2,7.378103207380001,2,0,0,0,0,0,0.0,0.7904742104533768,0.0,18.66753680211347,2.530126819511163
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0
