Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.337069477402006,190,18,5,2,0.6592385572476136,0.6561816769014757,0.5327277717521803,1012.0249455901853,233.34303286199813
"[4.50, 4.80)",4.65,4.697081811834257,148,8,9,0,0.699681862128389,0.6542500275726656,0.715253472302284,650.5507489164631,138.50104702826468
"[4.80, 5.10)",4.949999999999999,4.920950804809984,106,2,6,0,0.6744843396031891,0.6517319614198244,0.7430660022912242,564.2794728580525,114.66878967912002
"[5.10, 5.40)",5.25,5.243111408316727,96,0,0,0,0.6613116879427564,0.6611452266352842,0.0,761.1217287936021,145.1660415962735
"[5.40, 5.70)",5.550000000000001,5.555523603957241,44,1,1,0,0.6937268381723414,0.6659942983039068,0.5638333777312357,296.1256537760726,53.30292424014545
"[5.70, 6.00)",5.85,5.818939420745482,31,1,2,0,0.7231648999443735,0.6836866702539829,0.6557076216155426,154.5205755829155,26.55476615412494
"[6.00, 6.30)",6.15,6.143425789574893,17,0,0,0,0.7186471516669659,0.6330291095440644,0.0,145.32617040298484,23.6555588658036
"[6.30, 6.60)",6.449999999999999,6.456459923926961,9,0,0,0,0.7346384156076385,0.7116846478250523,0.0,79.09760513582712,12.250924820690006
"[6.60, 6.90)",6.75,6.707640286837374,7,0,0,0,0.665411859152407,0.6939526140390346,0.0,70.56303755642462,10.519800487049494
"[6.90, 7.50)",7.2,7.104888970737291,6,0,0,0,0.6040782630714555,0.5894035922870778,0.0,70.56922327857572,9.932487836084029
"[7.50, 8.70)",8.1,7.800761135720594,2,0,0,0,0.6488320485500759,0.6863797851875086,0.0,24.045548160429817,3.0824617934168566
