Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.352860553433076,67,11,2,4,0.6159186463487185,0.6496916619440765,0.5044351562768101,480.24149468951,110.32779221717688
"[4.50, 4.80)",4.65,4.692228476788028,71,19,7,1,0.6931556238172755,0.6372456348330036,0.5584748036930026,105.25931642434946,22.43269204495401
"[4.80, 5.10)",4.949999999999999,4.889724527677816,73,11,3,1,0.6658248691442216,0.6750941752459525,0.5058864574085593,360.69815828180856,73.76656010785705
"[5.10, 5.40)",5.25,5.2545830455811045,69,10,2,1,0.6673547621949663,0.6400897132339685,0.6664562950524058,425.9594539470978,81.06436804825319
"[5.40, 5.70)",5.550000000000001,5.597372261580625,53,2,4,0,0.6448411125034109,0.6695907680293703,0.6535687215899019,275.0125314932038,49.132435478848045
"[5.70, 6.00)",5.85,5.82088579647289,24,2,2,0,0.6542561388066882,0.6411287125620858,0.6445074595864014,107.31956870321955,18.436982352110192
"[6.00, 6.30)",6.15,6.134913982176138,23,2,0,0,0.6562940952184758,0.6884057473710538,0.0,196.30405722728804,31.997849977622067
"[6.30, 6.60)",6.449999999999999,6.4344051011783145,18,0,0,0,0.6614928692160795,0.6377641685002953,0.0,175.0877404898779,27.211177682582427
"[6.60, 6.90)",6.75,6.69679869745358,5,0,0,0,0.6014617648779145,0.5548708604949419,0.0,55.671025894828944,8.313080385109611
"[6.90, 7.50)",7.2,7.115428358914808,8,0,0,0,0.6045548325480243,0.6700845721029072,0.0,94.15759134932829,13.232877431948243
"[7.50, 8.70)",8.1,8.125010266096682,2,0,0,0,0.603266211293892,0.0,0.0,26.93673245405232,3.315285959262293
