Mass Bin,Mass Center,LH2 Mass Bin Average,N_LH2_total,N_LH2_mixed,N_flask_total,N_flask_mixed,eps_LH2,eps_LD2,eps_flask,Corrected Total Mass LH2 (num),Corrected Yield LH2 (denom)
"[4.20, 4.50)",4.35,4.380070083061503,7,5,0,0,0.9436371105500805,0.5661726893173719,0.0,9.283378184455252,2.119458823354379
"[4.50, 4.80)",4.65,4.5710453647348945,21,6,3,1,0.6359582236353916,0.6830513369174835,0.5661452906702951,28.77519312540683,6.295101192257736
"[4.80, 5.10)",4.949999999999999,4.942522056914273,50,7,1,1,0.619442715515138,0.6071163757198893,0.0,343.0962107134827,69.41723410895315
"[5.10, 5.40)",5.25,5.263200717818202,52,6,3,0,0.6249041647613326,0.6538064083319618,0.48943332672371825,229.52282888161412,43.60898266801425
"[5.40, 5.70)",5.550000000000001,5.583013664496175,36,4,2,0,0.6672740263072714,0.642007644591484,0.671562250206608,186.35668122856146,33.37922713921546
"[5.70, 6.00)",5.85,5.881506702619908,20,1,1,0,0.716588332573539,0.6541043474346625,0.3923082871301821,82.56362117530965,14.03783509054437
"[6.00, 6.30)",6.15,6.164753760989073,21,0,0,0,0.6453070531083246,0.6364882099245411,0.0,200.61740896397535,32.54264756420511
"[6.30, 6.60)",6.449999999999999,6.459195557167778,7,0,0,0,0.6639006928135937,0.5524135513576005,0.0,68.10411465087819,10.543745586910271
"[6.60, 6.90)",6.75,6.750078381319348,14,0,0,0,0.6459791613619424,0.6341020109752737,0.0,146.29124744400517,21.672525736717677
"[6.90, 7.50)",7.2,7.148224584133821,6,0,0,0,0.6886192441326533,0.6433073355396738,0.0,62.28310909147475,8.713087894540717
"[7.50, 8.70)",8.1,8.1,0,0,0,0,0.0,0.6416263487341418,0.0,0.0,0.0
